timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716867950289,1562,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,9876,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1700&TO=912&STNM=60390,1561,0,729
1716867954251,1129,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,1182,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2500&TO=1012&STNM=93112,1129,0,648
1716867947641,8314,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,194985,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1100&TO=2012&STNM=94866,7943,0,698
1716867947552,9403,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,158608,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2100&TO=2812&STNM=93112,9019,0,787
1716867955923,1545,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,21733,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2600&TO=412&STNM=72440,1542,0,661
1716867960069,1413,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,15419,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2700&TO=912&STNM=72672,1413,0,738
1716867958333,3852,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,6371,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1500&TO=1112&STNM=26477,3852,0,609
1716867961132,1119,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,11026,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2100&TO=812&STNM=60390,1119,0,644
1716867961244,4795,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,256410,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=400&TO=1712&STNM=93112,4172,0,603
1716867964794,4676,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,381207,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=100&TO=1912&STNM=94866,4087,0,721
1716867967186,3672,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,91009,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=400&TO=1112&STNM=26477,3494,0,659
1716867969669,1311,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,1182,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2500&TO=612&STNM=93112,1311,0,661
1716867967417,6383,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,473783,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1300&TO=2512&STNM=72440,4746,0,626
1716867974955,1271,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,12769,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=900&TO=212&STNM=72672,1271,0,601
1716867969165,8734,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,236066,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1200&TO=2312&STNM=94866,8232,0,670
1716867974926,3657,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,35653,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1200&TO=1212&STNM=72440,3652,0,635
1716867975103,3694,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,55960,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2000&TO=2312&STNM=26477,3452,0,654
1716867980362,1908,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,190723,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=200&TO=2212&STNM=60390,1540,0,637
1716867983584,1362,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,11085,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2700&TO=812&STNM=94866,1362,0,672
1716867984992,1416,University of Wyoming - Sonde Page,503,Service Unavailable,Main Group 1-1,text,false,,267,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1900&TO=1312&STNM=93112,1415,0,698
1716867983432,4912,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,53980,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=700&TO=1012&STNM=26477,4728,0,614
1716867980717,8591,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,330440,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2000&TO=2812&STNM=72440,7539,0,674
1716867987531,2703,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,38055,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2400&TO=2712&STNM=60390,2694,0,638
1716867988955,1447,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,15419,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2700&TO=2612&STNM=72672,1446,0,627
1716867996732,1210,University of Wyoming - Sonde Page,503,Service Unavailable,Main Group 1-4,text,false,,267,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=600&TO=1412&STNM=93112,1205,0,657
1716867991420,7676,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,14363,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2100&TO=2112&STNM=26477,7676,0,604
1716867992396,9879,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,317797,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=900&TO=2212&STNM=72672,9299,0,663
1716867993827,8951,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,198023,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=800&TO=1712&STNM=94866,8528,0,772
1716868000062,7492,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,386581,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=900&TO=1912&STNM=72440,6895,0,649
1716868000673,7495,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,9253,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1900&TO=612&STNM=60390,7495,0,786
1716868006183,2702,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,21269,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=400&TO=212&STNM=72440,2700,0,648
1716868007310,1679,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,190723,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=200&TO=2212&STNM=60390,1319,0,605
1716868006698,3121,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,110861,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1700&TO=2112&STNM=72672,2853,0,653
1716868012059,1608,University of Wyoming - Sonde Page,400,Bad Request,Main Group 1-5,text,false,,204,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1500&TO=012&STNM=60390,1603,0,988
1716868013217,1453,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,1182,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2500&TO=1212&STNM=93112,1453,0,697
1716868013398,1888,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,22125,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2100&TO=2012&STNM=72440,1887,0,693
1716868016793,2528,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,9122,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=500&TO=512&STNM=26477,2528,0,642
1716868013334,6119,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,461437,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=100&TO=2312&STNM=94866,5379,0,753
1716868019326,2519,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,7773,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2400&TO=1612&STNM=26477,2519,0,624
1716868020204,2138,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,271135,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=200&TO=1212&STNM=72672,1564,0,735
1716868022822,1437,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,1182,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1800&TO=1612&STNM=93112,1437,0,647
1716868023463,1308,University of Wyoming - Sonde Page,400,Bad Request,Main Group 1-1,text,false,,204,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=600&TO=012&STNM=94866,1305,0,646
1716868021090,8604,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,404955,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=100&TO=2112&STNM=93112,8019,0,700
1716868028977,1362,University of Wyoming - Sonde Page,503,Service Unavailable,Main Group 1-4,text,false,,267,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2600&TO=612&STNM=26477,1361,0,639
1716868033607,1113,University of Wyoming - Sonde Page,400,Bad Request,Main Group 1-5,text,false,,204,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2000&TO=012&STNM=72440,1110,0,607
1716868029102,6365,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,21004,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2000&TO=2012&STNM=94866,6363,0,643
1716868032006,4979,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,181950,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=900&TO=2812&STNM=60390,4672,0,789
1716868036672,2887,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,55002,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=800&TO=1312&STNM=60390,2585,0,628
1716868029993,10025,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,496877,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=400&TO=2412&STNM=72672,9281,0,651
1716868039993,1505,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,1182,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2300&TO=1712&STNM=93112,1505,0,682
1716868041270,1460,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,10879,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1100&TO=112&STNM=94866,1460,0,741
1716868042044,2552,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,6680,210,4,4,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2100&TO=1012&STNM=26477,2552,0,688
1716868044295,1311,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,12535,210,3,3,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1700&TO=1412&STNM=72672,1310,0,632
1716868044685,1374,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,12769,208,2,2,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=900&TO=112&STNM=72672,1373,0,707
1716868045703,1510,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,20331,210,1,1,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2200&TO=1412&STNM=72440,1508,0,610
